showRange,movieNm,rank,movieCd,openDt,audiAcc,poster_url,genres,head,description
20100426~20100502,베스트셀러,3,20100131,2010-04-15,780950,https://ssl.pstatic.net/imgmovie/mdi/mit110/0703/70397_P34_113442.jpg,"미스터리,스릴러,드라마","22년전, 사라진 소녀 그녀가 들려준 섬뜩한 이야기","10여 년간 대한민국 최고의 베스트셀러 작가로 군림해온 백희수. 발표한 신작 소설이 한 공모전의 심사위원 당시 심사를 맡았던 작품을 표절했다는 혐의를 받게 된 희수는, 하루 아침에 사회적 명성을 잃고, 결혼생활마저 순탄하지 못하게 된다. 그리고 2년 동안 창작할 수 없는 지경에 빠져 있던 희수는 오랜 친구인 출판사 편집장의 권유로 화려한 재기를 꿈꾸며 딸 연희와 함께 시골의 외딴 별장으로 내려간다. 그들이 찾아간 별장. 그 곳은 굳게 잠겨 있는 2층의 구석방, 간헐적으로 집안 전체를 울리는 기괴한 진공소리, 작업실 천정에 점차 번져가는 검은 곰팡이 등 왠지 모를 섬뜩한 분위기를 풍기고 연희는 “언니”라고 불리는 정체를 알 수 없는 누군가와 대화를 하기 시작한다. 창작에 목말라 있던 희수는 점차 연희가 들려주는 별장에서 벌어졌던 섬뜩한 이야기에 집착하고, 결국 그 이야기를 소설로 완성시킨다. 그리고 다시 한번 베스트셀러 작가로 우뚝 서며 재기에 성공한다. 하지만 그 이야기조차 이미 10년 전 발표된 소설과 똑같은 내용임이 밝혀지게 되면서 그녀는 또 한번 표절논란의 중심에 서게 된다. 절대 표절일리 없다고 주장하는 희수는 별장에 있는 무언가가 자신에게 똑같은 글을 쓰게 했다고 믿고 표절혐의를 벗기 위해 다시 마을로 내려간다.  그리고 그 곳에서 자신의 소설과 별장을 둘러싼 미스터리한 사건과 마주치게 되는데… 이제 그녀는 감춰진 진실을 쫓아 필사적인 추적을 시작한다!"
20100426~20100502,친정엄마,4,20100168,2010-04-22,281075,https://ssl.pstatic.net/imgmovie/mdi/mit110/0719/71932_P00_201213.jpg,"드라마,가족",무식하고 시끄럽고 촌스럽고 그래도 나만보면 웃는 (친정엄마),"세상 모든 엄마들이 아들 자식부터 챙길 때, 홀로 딸 예찬론을 펼친 우리 엄마. 마음은 고맙지만 바쁘게 일하는데 그냥 전화하고, 보고 싶다 찾아오고, 별 이유 없이 귀찮게 구는 엄마가 답답하게 느껴졌다. 나도 결혼 5년 차에 딸까지 둔 초보 맘인데 엄마 눈에는 아직도 품 안의 자식으로만 보이는 모양이다. 만날 때마다 티격태격 하고 말았지만 이제 나도 그녀에게 사랑하는 마음을 보여줘야 할 때가 온 거 같다.  어린 시절부터 말도 잘하고 똑 부러지던 우리 딸, 지숙이. 공부만 잘하는 게 아니라 미스코리아 뺨치는 외모까지 무식하고 촌스러운 내 속에서 어떻게 이런 예쁜 새끼가 나왔을까 싶다. 혼자 서울 가서 대학 다니며 밥은 잘 챙겨 먹는지 걱정이 태산이지만… 일해서 번 돈으로 용돈도 보내주고, 결혼한다고 남자도 데려오고, 벌써 애기 엄마까지 되었다. 품 안의 자식 같았던 우리 딸이 이제 내 품에서 떠나려나 보다.  가을이 깊어지는 어느 날, 지숙은 연락도 없이 친정 집으로 내려와 미뤄왔던 효녀 노릇을 시작하고… 반갑기는 하지만 예전 같지 않은 딸의 행동에 엄마는 왠지 모를 불안감을 느끼는데…"
20100426~20100502,대한민국 1%,5,20100198,2010-05-05,99184,,"드라마,액션",,
20100426~20100502,블라인드 사이드,6,20100165,2010-04-15,270365,,드라마,,
20100426~20100502,타이탄,7,20100018,2010-04-01,2620910,,"액션,어드벤처,판타지",,
20100426~20100502,허트 로커,8,20100176,2010-04-22,157936,,"드라마,전쟁",,
20100426~20100502,킥 애스: 영웅의 탄생,9,20100169,2010-04-22,144398,https://ssl.pstatic.net/imgmovie/mdi/mit110/0709/70992_P50_144945.jpg,"액션,어드벤처,코미디",세상은 새로운 영웅이 필요하다!,"지금, 세상은 영웅이 필요한데 ‘왜 아무도 슈퍼히어로가 되려고 하지 않는가?’라는 의문을 가지는 데이브. 정의 수호를 위해 직접 ‘킥 애스’라는 닉네임을 정하고, 슈퍼히어로가 되기로 결심한다.  위험 앞에서도 몸을 사리지 않고, 시민을 구하는 데이브의 모습이 유튜브를 통해 퍼지면서, ‘킥 애스’는 새로운 히어로로 일약 스타덤에 오르게 되고, 끓어오르는 영웅 본능에 점점 고취되기 시작한다. 도시를 장악해버린 마약 거래단 ‘디아미코’가 꾸민 계략에 의해 억울한 누명을 쓰고 감옥에 갇히게 되는 경찰 데이먼(니콜라스 케이지)은 그 때문에 사랑하는 아내를 잃게 된다. 복수를  위해 어린 딸 민디를 겁 없는 슈퍼히어로로 특훈시키고…. 데이먼과 딸 민디는 ‘빅 대디’ 와 ‘힛 걸’로 변장해 세상의 악을 향한 복수를 시작한다. 어느 날 이들을 우연히 만나게 되는 ‘킥 애스’는 이들의 거침없는 액션에 반하게 되고, 그를 주목하고 있던 ‘빅 대디’와 ‘힛 걸’은 그에게 함께 할 것을 제안한다.  한편, 영웅들의 등장에 위협을 느낀 악당 디아미코는 대중의 관심을 한 몸에 받고 있는 영웅 ‘킥 애스’를 죽이기 위한 또 다른 음모를 시작하는데…"
20100426~20100502,반가운 살인자,10,20100129,2010-04-08,580700,https://ssl.pstatic.net/imgmovie/mdi/mit110/0733/73394_P17_103952.jpg,"코미디,스릴러",백수 같은 형사 Vs 형사 같은 백수 | 누가 먼저 살인자를 만날 것인가?!,"연쇄살인범이 좀처럼 잡히지 않는 동네에 갓 형사가 된 정민(김동욱). 정민은 매일 반장에게 찍혀 사는 것이 서러워 남몰래 공무원시험을 준비하는 불량 형사다. 연쇄살인이 일어난 후, 불안에 떠는 주민들은 집값 폭락 물어내라, 범인 잡아내라고 연일 경찰서 앞에서 시위 중이고, 그 선두에 부녀회 총무를 맡고 있는 자신의 엄마까지 가세해 더욱 죽을 맛이다. 형사로서, 아들로서 정민은 마지막 자존심을 사수하기 위해 요번만큼은 꼭 살인범을 잡겠다고 다짐한다. 하지만 그의 거대한 계획은 동네 백수 영석(유오성)의 등장으로 차질이 생기는데... 실종되었다가 동네에 다시 나타난 누가 봐도 수상한 백수 영석은 경찰보다 한 박자 빨리 사건현장에 나타나는 셜록홈즈 뺨치는 남자, 게다가 정민의 만행을 사사건건 물고 늘어지고, 트집잡는 통에 정민에겐 눈엣가시 같은 존재다. 무슨 사연인지, CSI도 울고 갈 분석력으로 살인범을 쫓는 백수 영석에게 결코 인생역전 한 방의 기회인 연쇄살인범을 빼앗길 수 없는 정민! 이 둘의 숨막히는 연쇄살인범 추격전은 이제부터 시작이다! 형사 보다 더 형사 같은, 백수 영석과 백수 보다 더 백수 같은, 형사 정민... 오직 한 놈만이 살인자를 만날 수 있다!"
20100419~20100425,베스트셀러,1,20100131,2010-04-15,555886,https://ssl.pstatic.net/imgmovie/mdi/mit110/0703/70397_P34_113442.jpg,"미스터리,스릴러,드라마","22년전, 사라진 소녀 그녀가 들려준 섬뜩한 이야기","10여 년간 대한민국 최고의 베스트셀러 작가로 군림해온 백희수. 발표한 신작 소설이 한 공모전의 심사위원 당시 심사를 맡았던 작품을 표절했다는 혐의를 받게 된 희수는, 하루 아침에 사회적 명성을 잃고, 결혼생활마저 순탄하지 못하게 된다. 그리고 2년 동안 창작할 수 없는 지경에 빠져 있던 희수는 오랜 친구인 출판사 편집장의 권유로 화려한 재기를 꿈꾸며 딸 연희와 함께 시골의 외딴 별장으로 내려간다. 그들이 찾아간 별장. 그 곳은 굳게 잠겨 있는 2층의 구석방, 간헐적으로 집안 전체를 울리는 기괴한 진공소리, 작업실 천정에 점차 번져가는 검은 곰팡이 등 왠지 모를 섬뜩한 분위기를 풍기고 연희는 “언니”라고 불리는 정체를 알 수 없는 누군가와 대화를 하기 시작한다. 창작에 목말라 있던 희수는 점차 연희가 들려주는 별장에서 벌어졌던 섬뜩한 이야기에 집착하고, 결국 그 이야기를 소설로 완성시킨다. 그리고 다시 한번 베스트셀러 작가로 우뚝 서며 재기에 성공한다. 하지만 그 이야기조차 이미 10년 전 발표된 소설과 똑같은 내용임이 밝혀지게 되면서 그녀는 또 한번 표절논란의 중심에 서게 된다. 절대 표절일리 없다고 주장하는 희수는 별장에 있는 무언가가 자신에게 똑같은 글을 쓰게 했다고 믿고 표절혐의를 벗기 위해 다시 마을로 내려간다.  그리고 그 곳에서 자신의 소설과 별장을 둘러싼 미스터리한 사건과 마주치게 되는데… 이제 그녀는 감춰진 진실을 쫓아 필사적인 추적을 시작한다!"
20100419~20100425,타이탄,2,20100018,2010-04-01,2553874,,"액션,어드벤처,판타지",,
20100419~20100425,친정엄마,3,20100168,2010-04-22,140494,https://ssl.pstatic.net/imgmovie/mdi/mit110/0719/71932_P00_201213.jpg,"드라마,가족",무식하고 시끄럽고 촌스럽고 그래도 나만보면 웃는 (친정엄마),"세상 모든 엄마들이 아들 자식부터 챙길 때, 홀로 딸 예찬론을 펼친 우리 엄마. 마음은 고맙지만 바쁘게 일하는데 그냥 전화하고, 보고 싶다 찾아오고, 별 이유 없이 귀찮게 구는 엄마가 답답하게 느껴졌다. 나도 결혼 5년 차에 딸까지 둔 초보 맘인데 엄마 눈에는 아직도 품 안의 자식으로만 보이는 모양이다. 만날 때마다 티격태격 하고 말았지만 이제 나도 그녀에게 사랑하는 마음을 보여줘야 할 때가 온 거 같다.  어린 시절부터 말도 잘하고 똑 부러지던 우리 딸, 지숙이. 공부만 잘하는 게 아니라 미스코리아 뺨치는 외모까지 무식하고 촌스러운 내 속에서 어떻게 이런 예쁜 새끼가 나왔을까 싶다. 혼자 서울 가서 대학 다니며 밥은 잘 챙겨 먹는지 걱정이 태산이지만… 일해서 번 돈으로 용돈도 보내주고, 결혼한다고 남자도 데려오고, 벌써 애기 엄마까지 되었다. 품 안의 자식 같았던 우리 딸이 이제 내 품에서 떠나려나 보다.  가을이 깊어지는 어느 날, 지숙은 연락도 없이 친정 집으로 내려와 미뤄왔던 효녀 노릇을 시작하고… 반갑기는 하지만 예전 같지 않은 딸의 행동에 엄마는 왠지 모를 불안감을 느끼는데…"
20100419~20100425,반가운 살인자,4,20100129,2010-04-08,538818,https://ssl.pstatic.net/imgmovie/mdi/mit110/0733/73394_P17_103952.jpg,"코미디,스릴러",백수 같은 형사 Vs 형사 같은 백수 | 누가 먼저 살인자를 만날 것인가?!,"연쇄살인범이 좀처럼 잡히지 않는 동네에 갓 형사가 된 정민(김동욱). 정민은 매일 반장에게 찍혀 사는 것이 서러워 남몰래 공무원시험을 준비하는 불량 형사다. 연쇄살인이 일어난 후, 불안에 떠는 주민들은 집값 폭락 물어내라, 범인 잡아내라고 연일 경찰서 앞에서 시위 중이고, 그 선두에 부녀회 총무를 맡고 있는 자신의 엄마까지 가세해 더욱 죽을 맛이다. 형사로서, 아들로서 정민은 마지막 자존심을 사수하기 위해 요번만큼은 꼭 살인범을 잡겠다고 다짐한다. 하지만 그의 거대한 계획은 동네 백수 영석(유오성)의 등장으로 차질이 생기는데... 실종되었다가 동네에 다시 나타난 누가 봐도 수상한 백수 영석은 경찰보다 한 박자 빨리 사건현장에 나타나는 셜록홈즈 뺨치는 남자, 게다가 정민의 만행을 사사건건 물고 늘어지고, 트집잡는 통에 정민에겐 눈엣가시 같은 존재다. 무슨 사연인지, CSI도 울고 갈 분석력으로 살인범을 쫓는 백수 영석에게 결코 인생역전 한 방의 기회인 연쇄살인범을 빼앗길 수 없는 정민! 이 둘의 숨막히는 연쇄살인범 추격전은 이제부터 시작이다! 형사 보다 더 형사 같은, 백수 영석과 백수 보다 더 백수 같은, 형사 정민... 오직 한 놈만이 살인자를 만날 수 있다!"
20100419~20100425,블라인드 사이드,5,20100165,2010-04-15,200000,,드라마,,
20100419~20100425,허트 로커,6,20100176,2010-04-22,102863,,"드라마,전쟁",,
20100419~20100425,킥 애스: 영웅의 탄생,7,20100169,2010-04-22,102132,https://ssl.pstatic.net/imgmovie/mdi/mit110/0709/70992_P50_144945.jpg,"액션,어드벤처,코미디",세상은 새로운 영웅이 필요하다!,"지금, 세상은 영웅이 필요한데 ‘왜 아무도 슈퍼히어로가 되려고 하지 않는가?’라는 의문을 가지는 데이브. 정의 수호를 위해 직접 ‘킥 애스’라는 닉네임을 정하고, 슈퍼히어로가 되기로 결심한다.  위험 앞에서도 몸을 사리지 않고, 시민을 구하는 데이브의 모습이 유튜브를 통해 퍼지면서, ‘킥 애스’는 새로운 히어로로 일약 스타덤에 오르게 되고, 끓어오르는 영웅 본능에 점점 고취되기 시작한다. 도시를 장악해버린 마약 거래단 ‘디아미코’가 꾸민 계략에 의해 억울한 누명을 쓰고 감옥에 갇히게 되는 경찰 데이먼(니콜라스 케이지)은 그 때문에 사랑하는 아내를 잃게 된다. 복수를  위해 어린 딸 민디를 겁 없는 슈퍼히어로로 특훈시키고…. 데이먼과 딸 민디는 ‘빅 대디’ 와 ‘힛 걸’로 변장해 세상의 악을 향한 복수를 시작한다. 어느 날 이들을 우연히 만나게 되는 ‘킥 애스’는 이들의 거침없는 액션에 반하게 되고, 그를 주목하고 있던 ‘빅 대디’와 ‘힛 걸’은 그에게 함께 할 것을 제안한다.  한편, 영웅들의 등장에 위협을 느낀 악당 디아미코는 대중의 관심을 한 몸에 받고 있는 영웅 ‘킥 애스’를 죽이기 위한 또 다른 음모를 시작하는데…"
20100419~20100425,일라이,8,20100143,2010-04-15,200525,https://ssl.pstatic.net/imgmovie/mdi/mit110/0700/70000_P46_110528.jpg,"액션,어드벤처,드라마,스릴러,서부극(웨스턴)",,"모든 생명이 잿빛으로 변해가고, 물 한 모금조차 얻기 힘든 인류. 멸망의 위기에 놓인 세상을 구할 수 있는 마지막 열쇠 둘러싼 목숨을 건 대결이 시작된다! 지상 최후의 문명 도시로 이를 전달하기 위해 지키려는 자, 일라이. 그리고 세계 지배를 위해 이를 빼앗으려는 자, 카네기. 이들은 각자의 목적을 위해 서로를 공격하는데…"
20100419~20100425,육혈포 강도단,9,20090939,2010-03-18,1185505,https://ssl.pstatic.net/imgmovie/mdi/mit110/0731/73114_P34_092807.jpg,"코미디,드라마,액션",평균나이 65세 최고령 은행강도단 | 우리 돈 찾으러 왔다!,"8년간 힘들게 모은 하와이 여행자금을 은행 강도에게 빼앗긴 세 명의 할머니(나문희, 김수미, 김혜옥)는 은행을 털기로 일생일대의 결심을 하고, 전문은행강도(임창정)를 협박해 비법을 전수받기 시작한다. 용감무쌍한 평균나이 65세 할머니들의 기상천외한 은행강도 특공훈련이 시작되고 드디어 권총을 든 복면강도로 변신한 그들은 인질극까지 벌이며 은행을 점거한다! 과연 이들은 무사히 은행을 털고 837만원을 훔쳐 하와이로 떠날 수 있을까?"
20100419~20100425,바운티 헌터,10,20100170,2010-04-15,55270,https://ssl.pstatic.net/imgmovie/mdi/mit110/0702/70229_P21_154329.jpg,"멜로/로맨스,코미디",,"지긋지긋했던 결혼생활을 끝내고 각자 현상금 사냥꾼과 기자로서 새출발한 마일로와 니콜. 그러던 어느 날, 마일로 앞에 니콜이 새로운 모습으로 다시 나타난다. 다름아닌 거액의 현상금이 걸린 수배자로?! 가벼워진 주머니 사정에 고민하던 마일로는 결혼 생활의 악몽과 현상금을 떠올리며 미친 듯이 그녀를 쫓고, 자신을 추격하는 이가 마일로라는 것을 알게 된 니콜은 ‘잡히면 죽는다’는 일념으로 그를 따돌리기 위해 고군분투하는데……"
20100412~20100418,타이탄,1,20100018,2010-04-01,2317434,,"액션,어드벤처,판타지",,
20100412~20100418,베스트셀러,2,20100131,2010-04-15,232004,https://ssl.pstatic.net/imgmovie/mdi/mit110/0703/70397_P34_113442.jpg,"미스터리,스릴러,드라마","22년전, 사라진 소녀 그녀가 들려준 섬뜩한 이야기","10여 년간 대한민국 최고의 베스트셀러 작가로 군림해온 백희수. 발표한 신작 소설이 한 공모전의 심사위원 당시 심사를 맡았던 작품을 표절했다는 혐의를 받게 된 희수는, 하루 아침에 사회적 명성을 잃고, 결혼생활마저 순탄하지 못하게 된다. 그리고 2년 동안 창작할 수 없는 지경에 빠져 있던 희수는 오랜 친구인 출판사 편집장의 권유로 화려한 재기를 꿈꾸며 딸 연희와 함께 시골의 외딴 별장으로 내려간다. 그들이 찾아간 별장. 그 곳은 굳게 잠겨 있는 2층의 구석방, 간헐적으로 집안 전체를 울리는 기괴한 진공소리, 작업실 천정에 점차 번져가는 검은 곰팡이 등 왠지 모를 섬뜩한 분위기를 풍기고 연희는 “언니”라고 불리는 정체를 알 수 없는 누군가와 대화를 하기 시작한다. 창작에 목말라 있던 희수는 점차 연희가 들려주는 별장에서 벌어졌던 섬뜩한 이야기에 집착하고, 결국 그 이야기를 소설로 완성시킨다. 그리고 다시 한번 베스트셀러 작가로 우뚝 서며 재기에 성공한다. 하지만 그 이야기조차 이미 10년 전 발표된 소설과 똑같은 내용임이 밝혀지게 되면서 그녀는 또 한번 표절논란의 중심에 서게 된다. 절대 표절일리 없다고 주장하는 희수는 별장에 있는 무언가가 자신에게 똑같은 글을 쓰게 했다고 믿고 표절혐의를 벗기 위해 다시 마을로 내려간다.  그리고 그 곳에서 자신의 소설과 별장을 둘러싼 미스터리한 사건과 마주치게 되는데… 이제 그녀는 감춰진 진실을 쫓아 필사적인 추적을 시작한다!"
20100412~20100418,반가운 살인자,3,20100129,2010-04-08,412699,https://ssl.pstatic.net/imgmovie/mdi/mit110/0733/73394_P17_103952.jpg,"코미디,스릴러",백수 같은 형사 Vs 형사 같은 백수 | 누가 먼저 살인자를 만날 것인가?!,"연쇄살인범이 좀처럼 잡히지 않는 동네에 갓 형사가 된 정민(김동욱). 정민은 매일 반장에게 찍혀 사는 것이 서러워 남몰래 공무원시험을 준비하는 불량 형사다. 연쇄살인이 일어난 후, 불안에 떠는 주민들은 집값 폭락 물어내라, 범인 잡아내라고 연일 경찰서 앞에서 시위 중이고, 그 선두에 부녀회 총무를 맡고 있는 자신의 엄마까지 가세해 더욱 죽을 맛이다. 형사로서, 아들로서 정민은 마지막 자존심을 사수하기 위해 요번만큼은 꼭 살인범을 잡겠다고 다짐한다. 하지만 그의 거대한 계획은 동네 백수 영석(유오성)의 등장으로 차질이 생기는데... 실종되었다가 동네에 다시 나타난 누가 봐도 수상한 백수 영석은 경찰보다 한 박자 빨리 사건현장에 나타나는 셜록홈즈 뺨치는 남자, 게다가 정민의 만행을 사사건건 물고 늘어지고, 트집잡는 통에 정민에겐 눈엣가시 같은 존재다. 무슨 사연인지, CSI도 울고 갈 분석력으로 살인범을 쫓는 백수 영석에게 결코 인생역전 한 방의 기회인 연쇄살인범을 빼앗길 수 없는 정민! 이 둘의 숨막히는 연쇄살인범 추격전은 이제부터 시작이다! 형사 보다 더 형사 같은, 백수 영석과 백수 보다 더 백수 같은, 형사 정민... 오직 한 놈만이 살인자를 만날 수 있다!"
20100412~20100418,일라이,4,20100143,2010-04-15,118179,https://ssl.pstatic.net/imgmovie/mdi/mit110/0700/70000_P46_110528.jpg,"액션,어드벤처,드라마,스릴러,서부극(웨스턴)",,"모든 생명이 잿빛으로 변해가고, 물 한 모금조차 얻기 힘든 인류. 멸망의 위기에 놓인 세상을 구할 수 있는 마지막 열쇠 둘러싼 목숨을 건 대결이 시작된다! 지상 최후의 문명 도시로 이를 전달하기 위해 지키려는 자, 일라이. 그리고 세계 지배를 위해 이를 빼앗으려는 자, 카네기. 이들은 각자의 목적을 위해 서로를 공격하는데…"
20100412~20100418,블라인드 사이드,5,20100165,2010-04-15,83822,,드라마,,
20100412~20100418,육혈포 강도단,6,20090939,2010-03-18,1141475,https://ssl.pstatic.net/imgmovie/mdi/mit110/0731/73114_P34_092807.jpg,"코미디,드라마,액션",평균나이 65세 최고령 은행강도단 | 우리 돈 찾으러 왔다!,"8년간 힘들게 모은 하와이 여행자금을 은행 강도에게 빼앗긴 세 명의 할머니(나문희, 김수미, 김혜옥)는 은행을 털기로 일생일대의 결심을 하고, 전문은행강도(임창정)를 협박해 비법을 전수받기 시작한다. 용감무쌍한 평균나이 65세 할머니들의 기상천외한 은행강도 특공훈련이 시작되고 드디어 권총을 든 복면강도로 변신한 그들은 인질극까지 벌이며 은행을 점거한다! 과연 이들은 무사히 은행을 털고 837만원을 훔쳐 하와이로 떠날 수 있을까?"
20100412~20100418,크레이지,7,20100142,2010-04-08,132214,,"공포(호러),SF,스릴러",,
20100412~20100418,프로포즈 데이,8,20100128,2010-04-08,97938,https://ssl.pstatic.net/imgmovie/mdi/mit110/0722/72222_P20_014013.jpg,"멜로/로맨스,코미디","4년에 딱 하루, 여자가 프로포즈하는 날 (프로포즈 데이)","연애 4년차 기념일, 애나(에이미 아담스)는 남자친구의 달콤한 프로포즈를 예상하지만 남자친구는 눈치 없이 반지 대신 귀걸이 선물만을 남기고 훌쩍 아일랜드로 출장을 떠나버린다. 속이 터지는 애나는 마침 아일랜드에서 4년에 단 한번 찾아오는 2월 29일, 여자가 남자에게 청혼하면 무조건 승락해야만 하는 풍습이 있다는 사실을 알고 무작정 프로포즈 여행을 떠난다. 하지만 악천후로 여행은 꼬이기 시작하고, 2월 29일에 맞춰서 남자 친구가 있는 더블린에 꼭 도착해야만 하는 애나는 아일랜드 토박이 까칠남 데클랜(매튜 구드)에게 안내를 부탁한다. 한시가 급한 애나와 달리 느긋하고 무뚝뚝한 데클랜 때문에 둘은 시종일관 티격태격하고, 달라도 너무 다른 두사람이 부딪히며 일으키던 스파크는 어느새 미묘하고 야릇한 감정들을 불러오는데… 마침내 남자 친구 앞에 선 프로포즈의 순간. 애나가 이토록 힘겹게 찾아온 운명의 남자는 과연 누구일까?"
20100412~20100418,바운티 헌터,9,20100170,2010-04-15,31943,https://ssl.pstatic.net/imgmovie/mdi/mit110/0702/70229_P21_154329.jpg,"멜로/로맨스,코미디",,"지긋지긋했던 결혼생활을 끝내고 각자 현상금 사냥꾼과 기자로서 새출발한 마일로와 니콜. 그러던 어느 날, 마일로 앞에 니콜이 새로운 모습으로 다시 나타난다. 다름아닌 거액의 현상금이 걸린 수배자로?! 가벼워진 주머니 사정에 고민하던 마일로는 결혼 생활의 악몽과 현상금을 떠올리며 미친 듯이 그녀를 쫓고, 자신을 추격하는 이가 마일로라는 것을 알게 된 니콜은 ‘잡히면 죽는다’는 일념으로 그를 따돌리기 위해 고군분투하는데……"
20100412~20100418,그린 존,10,20090948,2010-03-25,591482,https://ssl.pstatic.net/imgmovie/mdi/mit110/0468/46875_P02_151839.jpg,"드라마,전쟁,액션",,"2003년, 세계평화라는 명목 하에 시작된 이라크 전쟁. 미 육군 로이 밀러(맷 데이먼) 준위는 이라크 내에 숨겨진 대량살상무기 제거 명령을 받고 바그다드로 급파된다. 정부의 지시에 따라 수색 작업을 펼치지만 밀러 준위는 대량살상무기가 아닌, 세계평화라는 거대한 명분 속에 숨겨진 추악한 진실과 마주하게 된다. 퍼즐처럼 얽힌 진실 속에 전쟁은 겉잡을 수 없이 확산되고, 대량살상무기의 존재 여부에 대한 의혹만 커져가는데…"
20100405~20100411,타이탄,1,20100018,2010-04-01,1908526,,"액션,어드벤처,판타지",,
20100405~20100411,반가운 살인자,2,20100129,2010-04-08,222315,https://ssl.pstatic.net/imgmovie/mdi/mit110/0733/73394_P17_103952.jpg,"코미디,스릴러",백수 같은 형사 Vs 형사 같은 백수 | 누가 먼저 살인자를 만날 것인가?!,"연쇄살인범이 좀처럼 잡히지 않는 동네에 갓 형사가 된 정민(김동욱). 정민은 매일 반장에게 찍혀 사는 것이 서러워 남몰래 공무원시험을 준비하는 불량 형사다. 연쇄살인이 일어난 후, 불안에 떠는 주민들은 집값 폭락 물어내라, 범인 잡아내라고 연일 경찰서 앞에서 시위 중이고, 그 선두에 부녀회 총무를 맡고 있는 자신의 엄마까지 가세해 더욱 죽을 맛이다. 형사로서, 아들로서 정민은 마지막 자존심을 사수하기 위해 요번만큼은 꼭 살인범을 잡겠다고 다짐한다. 하지만 그의 거대한 계획은 동네 백수 영석(유오성)의 등장으로 차질이 생기는데... 실종되었다가 동네에 다시 나타난 누가 봐도 수상한 백수 영석은 경찰보다 한 박자 빨리 사건현장에 나타나는 셜록홈즈 뺨치는 남자, 게다가 정민의 만행을 사사건건 물고 늘어지고, 트집잡는 통에 정민에겐 눈엣가시 같은 존재다. 무슨 사연인지, CSI도 울고 갈 분석력으로 살인범을 쫓는 백수 영석에게 결코 인생역전 한 방의 기회인 연쇄살인범을 빼앗길 수 없는 정민! 이 둘의 숨막히는 연쇄살인범 추격전은 이제부터 시작이다! 형사 보다 더 형사 같은, 백수 영석과 백수 보다 더 백수 같은, 형사 정민... 오직 한 놈만이 살인자를 만날 수 있다!"
20100405~20100411,육혈포 강도단,3,20090939,2010-03-18,1061453,https://ssl.pstatic.net/imgmovie/mdi/mit110/0731/73114_P34_092807.jpg,"코미디,드라마,액션",평균나이 65세 최고령 은행강도단 | 우리 돈 찾으러 왔다!,"8년간 힘들게 모은 하와이 여행자금을 은행 강도에게 빼앗긴 세 명의 할머니(나문희, 김수미, 김혜옥)는 은행을 털기로 일생일대의 결심을 하고, 전문은행강도(임창정)를 협박해 비법을 전수받기 시작한다. 용감무쌍한 평균나이 65세 할머니들의 기상천외한 은행강도 특공훈련이 시작되고 드디어 권총을 든 복면강도로 변신한 그들은 인질극까지 벌이며 은행을 점거한다! 과연 이들은 무사히 은행을 털고 837만원을 훔쳐 하와이로 떠날 수 있을까?"
20100405~20100411,크레이지,4,20100142,2010-04-08,84430,,"공포(호러),SF,스릴러",,
20100405~20100411,그린 존,5,20090948,2010-03-25,569580,https://ssl.pstatic.net/imgmovie/mdi/mit110/0468/46875_P02_151839.jpg,"드라마,전쟁,액션",,"2003년, 세계평화라는 명목 하에 시작된 이라크 전쟁. 미 육군 로이 밀러(맷 데이먼) 준위는 이라크 내에 숨겨진 대량살상무기 제거 명령을 받고 바그다드로 급파된다. 정부의 지시에 따라 수색 작업을 펼치지만 밀러 준위는 대량살상무기가 아닌, 세계평화라는 거대한 명분 속에 숨겨진 추악한 진실과 마주하게 된다. 퍼즐처럼 얽힌 진실 속에 전쟁은 겉잡을 수 없이 확산되고, 대량살상무기의 존재 여부에 대한 의혹만 커져가는데…"
20100405~20100411,셔터 아일랜드,6,20100103,2010-03-18,966508,https://ssl.pstatic.net/imgmovie/mdi/mit110/0696/69689_P00_122646.jpg,"드라마,미스터리,스릴러",누군가 사라졌다,"보스턴 셔터아일랜드의 정신병원에서 환자가 실종되는 사건이 발생한다. 연방보안관 테디 다니엘스(레오나르도 디카프리오)는 수사를 위해 동료 척(마크 러팔로)과 함께 셔터아일랜드로 향한다. 셔터 아일랜드에 위치한 이 병원은 중범죄를 저지른 정신병자를 격리하는 병동으로 탈출 자체가 불가능하다. 하지만 자식 셋을 죽인 혐의를 받고 있는 여인이 이상한 쪽지만을 남긴 채 감쪽같이 사라지고, 테디는 수사를 위해 의사, 간호사, 병원관계자 등을 심문하지만 모두 입이라도 맞춘 듯 꾸며낸 듯한 말들만 하고, 수사는 전혀 진척되지 않는다. 설상가상 폭풍이 불어 닥쳐 테디와 척은 섬에 고립되게 되고, 그들에게 점점 괴이한 일들이 일어나기 시작한다."
